"user_id","course_id","type","activity_type","task_id","activity_id","date_shown","attestation","result_time","result","success","obyaz_priznak","age","time_zone","sum_activity","mean_result","mean_success","delta_days","m2_progress_task"
55857,77,активность,interactive,2253,9676.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,16.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2243,12980.0,"2023-12-02 11:00:00",0.0,"2023-12-19 16:49:44",33.0,1.0,1.0,15.0,+03:00,4.0,33.0,1.0,17.0,4.0
63857,77,активность,questions,2244,12984.0,"2023-12-05 11:00:00",0.0,"2023-12-06 11:02:38",67.0,1.0,1.0,15.0,+03:00,2.0,67.0,1.0,1.0,4.0
63857,77,активность,questions,2578,12988.0,"2023-12-07 11:00:00",0.0,"2023-12-19 03:03:35",0.0,0.0,1.0,15.0,+03:00,2.0,0.0,0.0,11.0,0.0
63857,77,активность,questions,2245,13074.0,"2023-12-12 11:00:00",0.0,"2023-12-15 12:51:58",67.0,1.0,1.0,15.0,+03:00,1.0,67.0,1.0,3.0,4.0
63857,77,активность,questions,2579,13078.0,"2023-12-14 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2246,13082.0,"2023-12-19 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2580,13086.0,"2023-12-21 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2247,13090.0,"2023-12-26 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2581,13094.0,"2023-12-28 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2582,13098.0,"2024-01-09 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,2.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2248,13102.0,"2024-01-11 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2583,13106.0,"2024-01-13 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2584,13110.0,"2024-01-16 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2249,13114.0,"2024-01-18 11:11:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2585,13118.0,"2024-01-20 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2250,13122.0,"2024-01-23 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2251,13126.0,"2024-01-25 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,questions,2252,13130.0,"2024-01-27 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,interactive,2253,9675.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,interactive,2253,9676.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,interactive,2253,9673.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,interactive,2253,9674.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
63857,77,активность,interactive,2253,9677.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2243,12980.0,"2023-12-02 11:00:00",0.0,"2023-12-04 20:11:43",100.0,1.0,1.0,15.0,+03:00,6.0,100.0,1.0,2.0,4.0
65621,77,активность,questions,2244,12984.0,"2023-12-05 11:00:00",0.0,"2023-12-10 15:05:33",67.0,1.0,1.0,15.0,+03:00,6.0,67.0,1.0,5.0,4.0
65621,77,активность,questions,2578,12988.0,"2023-12-07 11:00:00",0.0,"2023-12-10 22:50:25",100.0,1.0,1.0,15.0,+03:00,5.0,100.0,1.0,3.0,4.0
65621,77,активность,questions,2245,13074.0,"2023-12-12 11:00:00",0.0,"2023-12-15 11:18:37",67.0,1.0,1.0,15.0,+03:00,4.0,67.0,1.0,3.0,4.0
65621,77,активность,questions,2579,13078.0,"2023-12-14 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,2.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2246,13082.0,"2023-12-19 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2580,13086.0,"2023-12-21 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2247,13090.0,"2023-12-26 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2581,13094.0,"2023-12-28 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2582,13098.0,"2024-01-09 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2248,13102.0,"2024-01-11 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2583,13106.0,"2024-01-13 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2584,13110.0,"2024-01-16 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2249,13114.0,"2024-01-18 11:11:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2585,13118.0,"2024-01-20 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2250,13122.0,"2024-01-23 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2251,13126.0,"2024-01-25 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,questions,2252,13130.0,"2024-01-27 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,1.0,0.0,0.0,0.0,0.0
65621,77,активность,interactive,2253,9673.0,"2024-01-29 11:00:00",1.0,"0",0.0,0.0,1.0,15.0,+03:00,1.0,0.0,0.0,0.0,0.0
65621,77,активность,interactive,2253,9676.0,"2024-01-29 11:00:00",1.0,"0",0.0,0.0,1.0,15.0,+03:00,1.0,0.0,0.0,0.0,0.0
65621,77,активность,interactive,2253,9677.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,interactive,2253,9675.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
65621,77,активность,interactive,2253,9674.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+03:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2243,12980.0,"2023-12-02 11:00:00",0.0,"2023-12-02 19:16:12",67.0,1.0,1.0,20.0,+08:00,3.0,67.0,1.0,0.0,4.0
68215,77,активность,questions,2244,12984.0,"2023-12-05 11:00:00",0.0,"2023-12-07 21:19:07",67.0,1.0,1.0,20.0,+08:00,1.0,67.0,1.0,2.0,4.0
68215,77,активность,questions,2578,12988.0,"2023-12-07 11:00:00",0.0,"2023-12-07 19:16:17",67.0,1.0,1.0,20.0,+08:00,1.0,67.0,1.0,0.0,4.0
68215,77,активность,questions,2245,13074.0,"2023-12-12 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2579,13078.0,"2023-12-14 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2246,13082.0,"2023-12-19 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2580,13086.0,"2023-12-21 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2247,13090.0,"2023-12-26 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2581,13094.0,"2023-12-28 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2582,13098.0,"2024-01-09 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2248,13102.0,"2024-01-11 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2583,13106.0,"2024-01-13 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2584,13110.0,"2024-01-16 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2249,13114.0,"2024-01-18 11:11:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2585,13118.0,"2024-01-20 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2250,13122.0,"2024-01-23 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2251,13126.0,"2024-01-25 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,questions,2252,13130.0,"2024-01-27 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,interactive,2253,9673.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,interactive,2253,9676.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,interactive,2253,9677.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,interactive,2253,9675.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
68215,77,активность,interactive,2253,9674.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,20.0,+08:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2243,12980.0,"2023-12-02 11:00:00",0.0,"2024-02-28 20:56:06",0.0,0.0,1.0,15.0,+05:00,1.0,0.0,0.0,88.0,0.0
72914,77,активность,questions,2244,12984.0,"2023-12-05 11:00:00",0.0,"2024-02-28 21:02:34",33.0,1.0,1.0,15.0,+05:00,2.0,33.0,1.0,85.0,4.0
72914,77,активность,questions,2578,12988.0,"2023-12-07 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,1.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2245,13074.0,"2023-12-12 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2579,13078.0,"2023-12-14 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2246,13082.0,"2023-12-19 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2580,13086.0,"2023-12-21 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2247,13090.0,"2023-12-26 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2581,13094.0,"2023-12-28 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2582,13098.0,"2024-01-09 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2248,13102.0,"2024-01-11 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2583,13106.0,"2024-01-13 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2584,13110.0,"2024-01-16 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2249,13114.0,"2024-01-18 11:11:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2585,13118.0,"2024-01-20 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2250,13122.0,"2024-01-23 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2251,13126.0,"2024-01-25 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,questions,2252,13130.0,"2024-01-27 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,interactive,2253,9677.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,interactive,2253,9675.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,interactive,2253,9674.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,interactive,2253,9676.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
72914,77,активность,interactive,2253,9673.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,15.0,+05:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2243,12980.0,"2023-12-02 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,1.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2244,12984.0,"2023-12-05 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,1.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2578,12988.0,"2023-12-07 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2245,13074.0,"2023-12-12 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,2.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2579,13078.0,"2023-12-14 11:00:00",0.0,"2024-02-09 11:04:45",0.0,0.0,1.0,17.0,+03:00,1.0,0.0,0.0,57.0,0.0
73992,77,активность,questions,2246,13082.0,"2023-12-19 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2580,13086.0,"2023-12-21 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2247,13090.0,"2023-12-26 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2581,13094.0,"2023-12-28 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2582,13098.0,"2024-01-09 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2248,13102.0,"2024-01-11 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,1.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2583,13106.0,"2024-01-13 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2584,13110.0,"2024-01-16 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2249,13114.0,"2024-01-18 11:11:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2585,13118.0,"2024-01-20 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2250,13122.0,"2024-01-23 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2251,13126.0,"2024-01-25 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,questions,2252,13130.0,"2024-01-27 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,interactive,2253,9676.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,interactive,2253,9675.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,interactive,2253,9677.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,interactive,2253,9673.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
73992,77,активность,interactive,2253,9674.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2243,12980.0,"2023-12-02 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2244,12984.0,"2023-12-05 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2578,12988.0,"2023-12-07 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2245,13074.0,"2023-12-12 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2579,13078.0,"2023-12-14 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2246,13082.0,"2023-12-19 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2580,13086.0,"2023-12-21 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2247,13090.0,"2023-12-26 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2581,13094.0,"2023-12-28 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2582,13098.0,"2024-01-09 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2248,13102.0,"2024-01-11 11:00:00",0.0,"2024-01-30 21:29:00",33.0,1.0,1.0,17.0,+03:00,2.0,33.0,1.0,19.0,4.0
75617,77,активность,questions,2583,13106.0,"2024-01-13 11:00:00",0.0,"2024-01-30 21:32:03",0.0,0.0,1.0,17.0,+03:00,3.0,0.0,0.0,17.0,0.0
75617,77,активность,questions,2584,13110.0,"2024-01-16 11:00:00",0.0,"2024-01-16 13:17:21",67.0,1.0,1.0,17.0,+03:00,1.0,67.0,1.0,0.0,4.0
75617,77,активность,questions,2249,13114.0,"2024-01-18 11:11:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2585,13118.0,"2024-01-20 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2250,13122.0,"2024-01-23 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2251,13126.0,"2024-01-25 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,questions,2252,13130.0,"2024-01-27 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,interactive,2253,9675.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,interactive,2253,9673.0,"2024-01-29 11:00:00",1.0,"2024-01-30 21:20:44",0.0,0.0,1.0,17.0,+03:00,3.0,0.0,0.0,1.0,0.0
75617,77,активность,interactive,2253,9677.0,"2024-01-29 11:00:00",0.0,"0",0.0,0.0,1.0,17.0,+03:00,0.0,0.0,0.0,0.0,0.0
75617,77,активность,interactive,2253,9674.0,"2024-01-29 11:00:00",1.0,"0",0.0,0.0,1.0,17.0,+03:00,3.0,0.0,0.0,0.0,0.0
75617,77,активность,interactive,2253,9676.0,"2024-01-29 11:00:00",1.0,"0",0.0,0.0,1.0,17.0,+03:00,2.0,0.0,0.0,0.0,0.0
